interview__key	interview__id	date	time	action	originator	role	responsible__name	responsible__role
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:24:39	0	ms_int2	1	ms2_sup1	2
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:24:39	20	ms_int2	1	ms_int2	1
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:24:39	1	ms_int2	1	ms_int2	1
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:24:39	14	ms_int2	1	ms_int2	1
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:28:01	3	ms_int2	1	ms2_sup1	2
56-77-73-33	ca9bd0e0fcd64fbfbc2424ccac30a725	2021-10-06	23:28:01	15	ms_int2	1	ms_int2	1
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:04:25	12	ms_int2	1	ms_int2	1
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:04:25	0	ms_int2	1	ms2_sup1	2
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:04:25	20	ms_int2	1	ms_int2	1
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:04:25	1	ms_int2	1	ms_int2	1
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:04:25	14	ms_int2	1	ms_int2	1
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:08:05	3	ms_int2	1	ms2_sup1	2
92-37-07-12	ca9e109a1ac744d1b2a95cc1b954c8d4	2021-09-30	23:08:05	15	ms_int2	1	ms_int2	1
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:25:19	12	ms_int2	1	ms_int2	1
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:25:19	0	ms_int2	1	ms2_sup1	2
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:25:19	20	ms_int2	1	ms_int2	1
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:25:19	1	ms_int2	1	ms_int2	1
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:25:19	14	ms_int2	1	ms_int2	1
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:29:09	3	ms_int2	1	ms2_sup1	2
07-34-04-25	ccae2ce3049947cc8379f71ff723f668	2021-09-30	23:29:09	15	ms_int2	1	ms_int2	1
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:21:00	12	ms_int2	1	ms_int2	1
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:21:00	0	ms_int2	1	ms2_sup1	2
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:21:00	20	ms_int2	1	ms_int2	1
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:21:00	1	ms_int2	1	ms_int2	1
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:21:00	14	ms_int2	1	ms_int2	1
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:22:57	3	ms_int2	1	ms2_sup1	2
25-53-93-18	ccf3f7e7b43849e4976e58d49aae3586	2021-09-30	21:22:57	15	ms_int2	1	ms_int2	1
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:17:10	12	ms_int2	1	ms_int2	1
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:17:10	0	ms_int2	1	ms2_sup1	2
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:17:10	20	ms_int2	1	ms_int2	1
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:17:10	1	ms_int2	1	ms_int2	1
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:17:10	14	ms_int2	1	ms_int2	1
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:20:39	3	ms_int2	1	ms2_sup1	2
96-02-30-07	cf597e2e87c04a268f57fcdcaa23f077	2021-09-30	23:20:39	15	ms_int2	1	ms_int2	1
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:26:53	12	ms_int2	1	ms_int2	1
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:26:53	0	ms_int2	1	ms2_sup1	2
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:26:53	20	ms_int2	1	ms_int2	1
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:26:53	1	ms_int2	1	ms_int2	1
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:26:53	14	ms_int2	1	ms_int2	1
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:31:34	3	ms_int2	1	ms2_sup1	2
73-13-39-35	d7b79624cee745649c9f7c1e76d2ebe8	2021-10-01	03:31:34	15	ms_int2	1	ms_int2	1
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:45:57	12	ms_int2	1	ms_int2	1
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:45:57	0	ms_int2	1	ms2_sup1	2
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:45:57	20	ms_int2	1	ms_int2	1
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:45:57	1	ms_int2	1	ms_int2	1
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:45:57	14	ms_int2	1	ms_int2	1
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:50:21	3	ms_int2	1	ms2_sup1	2
36-13-42-19	dcf0cd99320c430580f7f9480f8bcd3d	2021-09-30	22:50:21	15	ms_int2	1	ms_int2	1
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:55:27	12	ms_int2	1	ms_int2	1
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:55:27	0	ms_int2	1	ms2_sup1	2
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:55:29	20	ms_int2	1	ms_int2	1
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:55:27	1	ms_int2	1	ms_int2	1
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:55:30	14	ms_int2	1	ms_int2	1
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:57:57	3	ms_int2	1	ms2_sup1	2
92-06-55-18	e20c4c59c1b84dc88ae33a3e1137ae13	2021-09-30	21:57:57	15	ms_int2	1	ms_int2	1
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:29:43	12	ms_int2	1	ms_int2	1
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:29:43	0	ms_int2	1	ms2_sup1	2
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:29:43	20	ms_int2	1	ms_int2	1
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:29:43	1	ms_int2	1	ms_int2	1
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:29:43	14	ms_int2	1	ms_int2	1
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:32:45	3	ms_int2	1	ms2_sup1	2
55-31-33-95	e2fd019e7be44d299725615698cf40cd	2021-09-30	23:32:45	15	ms_int2	1	ms_int2	1
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:37:47	12	ms_int11	1	ms_int11	1
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:37:47	0	ms_int11	1	ms2_sup1	2
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:37:47	20	ms_int11	1	ms_int11	1
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:37:47	1	ms_int11	1	ms_int11	1
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:37:48	14	ms_int11	1	ms_int11	1
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:39:33	3	ms_int11	1	ms2_sup1	2
35-22-65-10	e35ae8d7705b4cffb025429aa39048f2	2021-09-30	02:39:33	15	ms_int11	1	ms_int11	1
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:35:53	12	ms_int2	1	ms_int2	1
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:35:53	0	ms_int2	1	ms2_sup1	2
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:35:53	20	ms_int2	1	ms_int2	1
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:35:53	1	ms_int2	1	ms_int2	1
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:35:54	14	ms_int2	1	ms_int2	1
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:37:49	3	ms_int2	1	ms2_sup1	2
78-50-99-49	e39f550246c64f09a76c99c4f957576a	2021-09-30	22:37:49	15	ms_int2	1	ms_int2	1
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:01:28	12	ms_int2	1	ms_int2	1
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:01:28	0	ms_int2	1	ms2_sup1	2
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:01:28	20	ms_int2	1	ms_int2	1
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:01:28	1	ms_int2	1	ms_int2	1
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:01:29	14	ms_int2	1	ms_int2	1
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:04:15	3	ms_int2	1	ms2_sup1	2
32-11-50-19	e426e45e2ca6450aab4818bfb556ac5a	2021-09-30	23:04:15	15	ms_int2	1	ms_int2	1
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:17:27	12	ms_int2	1	ms_int2	1
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:17:27	0	ms_int2	1	ms2_sup1	2
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:17:27	20	ms_int2	1	ms_int2	1
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:17:27	1	ms_int2	1	ms_int2	1
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:17:27	14	ms_int2	1	ms_int2	1
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:20:23	3	ms_int2	1	ms2_sup1	2
20-36-83-06	e4aeb95a887b48488fcd9a5f1169dd66	2021-09-30	21:20:23	15	ms_int2	1	ms_int2	1
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:32:13	12	ms_int2	1	ms_int2	1
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:32:13	0	ms_int2	1	ms2_sup1	2
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:32:13	20	ms_int2	1	ms_int2	1
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:32:13	1	ms_int2	1	ms_int2	1
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:32:13	14	ms_int2	1	ms_int2	1
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:34:40	3	ms_int2	1	ms2_sup1	2
28-13-29-03	e5ba832a33634614bbdfb878c00c92e5	2021-10-01	03:34:40	15	ms_int2	1	ms_int2	1
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:15:50	12	ms_int2	1	ms_int2	1
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:15:50	0	ms_int2	1	ms2_sup1	2
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:15:50	20	ms_int2	1	ms_int2	1
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:15:50	1	ms_int2	1	ms_int2	1
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:15:52	14	ms_int2	1	ms_int2	1
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:21:05	3	ms_int2	1	ms2_sup1	2
35-95-55-21	e604f41e90e54fdd85d84818d1702378	2021-10-01	03:21:05	15	ms_int2	1	ms_int2	1
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:21:27	12	ms_int2	1	ms_int2	1
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:21:27	0	ms_int2	1	ms2_sup1	2
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:21:27	20	ms_int2	1	ms_int2	1
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:21:27	1	ms_int2	1	ms_int2	1
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:21:29	14	ms_int2	1	ms_int2	1
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:24:17	3	ms_int2	1	ms2_sup1	2
27-50-14-15	ee68cf0e24714abb851374ce59f6c209	2021-09-30	06:24:17	15	ms_int2	1	ms_int2	1
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:33:45	12	ms_int11	1	ms_int11	1
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:33:45	0	ms_int11	1	ms2_sup1	2
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:33:45	20	ms_int11	1	ms_int11	1
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:33:45	1	ms_int11	1	ms_int11	1
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:33:46	14	ms_int11	1	ms_int11	1
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:35:34	3	ms_int11	1	ms2_sup1	2
78-40-99-51	fa35a6efbe2d44bb84166c1fca2500bb	2021-09-30	02:35:34	15	ms_int11	1	ms_int11	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:41:48	12	ms_int2	1	ms_int2	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:41:48	0	ms_int2	1	ms2_sup1	2
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:41:48	20	ms_int2	1	ms_int2	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:41:48	1	ms_int2	1	ms_int2	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:41:48	14	ms_int2	1	ms_int2	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:44:27	3	ms_int2	1	ms2_sup1	2
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-09	22:44:27	15	ms_int2	1	ms_int2	1
39-15-39-80	05b6c5169bd74122a2b8148a548ea007	2021-09-14	09:34:18	6	msHeadquarter	3		
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:14:13	12	ms_int3	1	ms_int3	1
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:14:13	0	ms_int3	1	ms2_sup1	2
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:14:13	20	ms_int3	1	ms_int3	1
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:14:13	1	ms_int3	1	ms_int3	1
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:14:14	14	ms_int3	1	ms_int3	1
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:15:41	3	ms_int3	1	ms2_sup1	2
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-08-26	00:15:41	15	ms_int3	1	ms_int3	1
67-38-04-84	061bb9b798964a9fa2315cd7c319599a	2021-09-14	09:34:49	6	msHeadquarter	3		
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:13:18	12	ms_int3	1	ms_int3	1
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:13:18	0	ms_int3	1	ms2_sup1	2
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:13:18	20	ms_int3	1	ms_int3	1
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:13:18	1	ms_int3	1	ms_int3	1
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:13:19	14	ms_int3	1	ms_int3	1
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:15:49	3	ms_int3	1	ms2_sup1	2
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-08-25	23:15:49	15	ms_int3	1	ms_int3	1
21-76-80-05	07564c35c1c04cc5bfe58917d1ac26a3	2021-09-14	09:34:49	6	msHeadquarter	3		
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:35:10	12	ms_int3	1	ms_int3	1
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:35:10	0	ms_int3	1	ms2_sup1	2
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:35:10	20	ms_int3	1	ms_int3	1
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:35:10	1	ms_int3	1	ms_int3	1
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:35:11	14	ms_int3	1	ms_int3	1
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:38:37	3	ms_int3	1	ms2_sup1	2
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-08-25	22:38:37	15	ms_int3	1	ms_int3	1
40-53-00-74	09a8a5df8e934f73a96d6cf84b887169	2021-09-14	09:34:55	6	msHeadquarter	3		
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:06:45	12	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:06:45	0	ms_int10	1	ms2_sup1	2
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:06:46	20	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:06:45	1	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:06:48	14	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:10:33	3	ms_int10	1	ms2_sup1	2
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:10:33	15	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:10:54	4	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:10:54	14	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:13:09	3	ms_int10	1	ms2_sup1	2
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-09	22:13:09	15	ms_int10	1	ms_int10	1
38-33-50-37	0b6ff1238dee4e49be739f1377072e1f	2021-09-14	09:34:26	6	msHeadquarter	3		
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:23:36	12	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:23:36	0	ms_int20	1	ms2_sup1	2
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:23:36	20	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:23:36	1	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:23:37	14	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:31:43	15	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:43:46	14	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:45:55	15	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:49:38	14	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-27	04:58:46	15	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-30	00:46:17	14	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-30	00:49:28	15	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-30	00:52:43	14	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-30	00:53:39	3	ms_int20	1	ms2_sup1	2
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-08-30	00:53:39	15	ms_int20	1	ms_int20	1
53-15-33-10	0bdcf3ad56d94c26864b526716008f9b	2021-09-14	09:34:37	6	msHeadquarter	3		
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:31:24	12	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:31:24	0	ms_int20	1	ms2_sup1	2
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:31:25	20	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:31:24	1	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:31:25	14	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-27	03:41:11	15	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-30	01:23:01	14	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-30	01:25:41	15	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-30	01:54:08	14	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-30	01:56:06	3	ms_int20	1	ms2_sup1	2
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-08-30	01:56:06	15	ms_int20	1	ms_int20	1
33-48-14-65	0caa0e96b217481ca6e47c40c9feffd7	2021-09-14	09:34:31	6	msHeadquarter	3		
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:52:00	12	ms_int2	1	ms_int2	1
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:52:00	0	ms_int2	1	ms2_sup1	2
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:52:00	20	ms_int2	1	ms_int2	1
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:52:00	1	ms_int2	1	ms_int2	1
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:52:00	14	ms_int2	1	ms_int2	1
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:54:11	3	ms_int2	1	ms2_sup1	2
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-09	22:54:11	15	ms_int2	1	ms_int2	1
02-87-34-91	0fb49e08f407465c99046fe7b2d0b822	2021-09-14	09:34:18	6	msHeadquarter	3		
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:30:26	12	ms_int2	1	ms_int2	1
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:30:26	0	ms_int2	1	ms2_sup1	2
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:30:26	20	ms_int2	1	ms_int2	1
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:30:26	1	ms_int2	1	ms_int2	1
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:30:26	14	ms_int2	1	ms_int2	1
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:33:38	3	ms_int2	1	ms2_sup1	2
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-09	22:33:38	15	ms_int2	1	ms_int2	1
13-44-88-71	124a63e90dfb4f28956edd2491ead7b2	2021-09-14	09:34:18	6	msHeadquarter	3		
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:17:26	12	ms_int11	1	ms_int11	1
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:17:26	0	ms_int11	1	ms2_sup1	2
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:17:26	20	ms_int11	1	ms_int11	1
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:17:26	1	ms_int11	1	ms_int11	1
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:17:26	14	ms_int11	1	ms_int11	1
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:19:42	3	ms_int11	1	ms2_sup1	2
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-08-26	00:19:42	15	ms_int11	1	ms_int11	1
11-36-05-72	1483b28295d94c69be405b2ef9332083	2021-09-14	09:34:55	6	msHeadquarter	3		
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:49:59	12	ms_int2	1	ms_int2	1
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:49:59	0	ms_int2	1	ms2_sup1	2
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:49:59	20	ms_int2	1	ms_int2	1
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:49:59	1	ms_int2	1	ms_int2	1
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:50:00	14	ms_int2	1	ms_int2	1
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:51:00	3	ms_int2	1	ms2_sup1	2
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-09	22:51:00	15	ms_int2	1	ms_int2	1
86-44-95-13	15bdfc67e3c44cf98c855b3d2068a054	2021-09-14	09:34:18	6	msHeadquarter	3		
65-59-86-14	1728216997744d8c8f9764683d256014	2021-08-26	00:09:07	12	ms_int3	1	ms_int3	1
65-59-86-14	1728216997744d8c8f9764683d256014	2021-08-26	00:09:07	0	ms_int3	1	ms2_sup1	2
65-59-86-14	1728216997744d8c8f9764683d256014	2021-08-26	00:09:07	20	ms_int3	1	ms_int3	1
65-59-86-14	1728216997744d8c8f9764683d256014	2021-08-26	00:09:07	1	ms_int3	1	ms_int3	1
