interview__key	interview__id	interview__status	responsible	interviewers	rejections__sup	rejections__hq	entities__errors	questions__comments	interview__duration	n_questions_unanswered
34-00-42-12	7285aa0c0cd846359efc639af6c60cd4	130	ms_int8	1	0	0	0	0	00.00:02:10	0
72-84-02-08	72c47798cef14235b903fcf6f3f50a81	130	ms_int8	1	0	0	0	0	00.00:02:43	0
48-94-35-18	74696b0b23584e1bbdcfb0dd1d0f5879	130	ms_int3	1	0	0	0	0	00.00:02:11	0
58-83-98-50	75695236ebcb426bb24fa733f4d57c7c	130	ms_int21	1	0	0	0	0	00.00:03:58	0
56-47-38-22	7599353465ab44f1b143db4f9f0ac3d8	130	ms_int2	1	0	0	0	0	00.00:01:47	0
87-02-97-29	769bf4708ca24c23b8a60f5d2b4f3a4c	130	ms_int11	1	0	0	0	0	00.00:04:56	0
86-98-93-44	770b40663b4a4d1da1b096b68ca39836	130	ms_int20	1	0	0	0	0	00.00:06:17	0
88-44-72-95	77c0ddef445947cd891b96cdbba0241b	130	ms_int2	1	0	0	0	0	00.00:01:30	0
74-21-79-21	7893c92141c14405a2025d6f5596e294	130	ms_int10	1	0	0	0	0	00.00:06:13	0
59-28-65-98	79dcbba1d0c346369169b997615d7f5d	130	ms_int22	1	0	0	0	0	00.00:02:49	0
76-56-39-94	7aa294ccc7a34c1697c080b0a047d208	130	ms_int21	1	0	0	0	0	00.00:02:22	0
51-53-39-06	7d47e6585ad140a9b2bf7dc2d5b78a4c	130	ms_int10	1	0	0	0	0	00.00:06:06	0
06-06-28-30	7f5788f08b8e41e690ddb62f96a375a1	130	ms_int20	1	0	0	0	0	00.00:34:37	0
87-43-58-17	7f83b2573480469cb328f51e1e20f64c	130	ms_int21	1	0	0	0	0	00.00:02:27	0
88-09-97-80	809572202acf437e9f56dbb40068096e	130	ms_int22	1	0	0	0	0	00.00:01:30	2
47-82-37-51	81519a1cddec40e5b573f397c96cd6b8	130	ms_int11	1	0	0	0	0	00.00:04:54	0
69-85-33-71	8159dd341d5b49b79ea4d07cbc3c9c8d	130	ms_int2	1	0	0	0	0	00.00:01:28	0
30-75-59-79	81cabe3a2bec4c3c85ac6545580d8311	130	ms_int21	1	0	0	0	0	00.00:04:11	1
79-81-20-79	822fb8179eda439faf41ba2c72e646bf	130	ms_int10	1	0	0	0	0	00.00:02:17	0
28-06-27-43	83b875a5b0b2424592aacbda50e12353	130	ms_int3	1	0	0	0	0	00.00:01:22	0
23-38-84-71	83c2b4719a764d2f996f636d68fbf9ec	130	ms_int2	1	0	0	0	0	00.00:03:14	0
56-37-97-58	84de0fa274bd4a71b3ec1b50543ca8f3	130	ms_int21	1	0	0	0	0	00.00:03:21	1
50-54-66-10	84f38aa01c9b4115948bb3a133afe9e0	130	ms_int8	1	0	0	0	0	00.00:02:57	0
83-50-04-47	85522f02093b462eb512de7a523ec253	130	ms_int11	1	0	0	0	0	00.00:02:59	0
89-12-97-35	855f05b0df0d4e7fbed225cbf1cf08b6	130	ms_int21	1	0	0	0	0	00.00:01:33	0
81-76-05-65	8618402a96bc4cbf94884c8c40fea5c5	130	ms_int10	1	0	0	0	0	00.00:04:05	2
43-95-51-28	866e39e3eced48589d8b306446bdf296	130	ms_int10	1	0	0	0	0	00.00:02:22	0
04-65-44-43	874f04b5de7e4288a5b438e0c3be86ae	130	ms_int21	1	0	0	0	0	00.00:02:30	0
27-20-41-95	8a99b7ac99fe425c871d779e58b86cfa	130	ms_int10	1	0	0	0	0	00.00:04:48	0
20-38-33-57	8afce6ac40b84570826bdead2dc953b5	130	ms_int8	1	0	0	0	0	00.00:01:19	2
53-78-14-40	8dbe6fd981294e8c8806b5a8f78b3994	130	ms_int20	1	0	0	0	0	00.00:15:24	0
56-32-34-57	8ddb3b8ab2fd4d71895f0ba3cf036671	130	ms_int8	1	0	0	0	0	00.00:02:12	0
49-23-67-20	8e2a1ffa1bc64285be5ad304344bbf77	130	ms_int20	1	0	0	0	0	00.00:41:17	0
74-74-18-76	8eb57f01994449fabdb08ac5ee63642d	130	ms_int2	1	0	0	0	0	00.00:02:10	0
16-04-58-43	8ec76cfe86954f7a83ad3c19c8c90c44	130	ms_int20	1	0	0	0	0	00.00:07:09	0
81-50-13-12	938af7b036ac4a3c85ae00f193767a29	130	ms_int8	1	0	0	0	0	00.00:02:22	0
23-11-23-02	93eb705deed442b78fdfed262b7f9b1e	130	ms_int11	1	0	0	0	0	00.00:04:06	0
88-84-38-52	9450504012f4411f943ea619e43d10aa	130	ms_int8	1	0	0	0	0	00.00:03:44	0
70-64-38-27	9492f11d862945959d50ec121cc3b427	130	ms_int8	1	0	0	0	0	00.00:07:59	0
93-77-20-84	952567d2a5fa42cab64fae914a18c4a0	130	ms_int11	1	0	0	0	0	00.00:04:50	0
34-55-09-87	95d56ef447094cfca51c817d2c8d8c92	130	ms_int3	1	0	0	0	0	00.00:05:08	0
05-28-84-77	9605cd3a9d1641dfbc8a12b81a6bc699	130	ms_int22	1	0	0	0	0	00.00:03:37	0
94-59-68-12	96b8922025f149488ed8303f450f877b	130	ms_int2	1	0	0	0	0	00.00:01:23	0
00-63-08-11	98374e4cf3d94050b8b0481b27c50643	130	ms_int21	1	0	0	0	0	00.00:04:34	0
93-68-07-64	98a8d9dd74094e83bbc0f99e109ca69d	130	ms_int8	1	0	0	0	0	00.00:02:41	0
35-89-38-76	9d05ed99fabc48b6ae4e721cf5f15441	130	ms_int8	1	0	0	0	0	00.00:02:15	1
99-93-56-78	9e64191bc3a14f32b02b05167d26b2d8	130	ms_int8	1	0	0	0	0	00.00:01:41	0
39-63-30-98	a076ce2cc5ab4dd1b78620e975f3663b	130	ms_int3	1	0	0	0	0	00.00:02:51	0
83-85-42-27	a1ac6419ad6046d090a43fc7d6addee5	130	ms_int22	1	0	0	0	0	00.00:02:41	0
49-34-04-35	a2bfaea65c6641f8a1aafb7949cda58a	130	ms_int11	1	0	0	0	0	00.00:03:33	0
83-89-39-11	a2cec9aa055e4fd1aaaa8ecc61cedc76	130	ms_int22	1	0	0	0	0	00.00:03:10	0
18-01-32-80	a2e680c534b6436d9bb447b1468d4bb4	130	ms_int22	1	0	0	0	0	00.00:02:34	0
88-43-09-45	a436cd490a4a451faf1aaae4910c8b4d	130	ms_int3	1	0	0	0	0	00.00:03:02	0
54-68-14-14	a557fa9152914a4996ce6b905cc3479e	130	ms_int21	1	0	0	0	0	00.00:03:55	0
02-46-63-22	a72bde9f19c94fa9a6ee4f7b9c5ad513	130	ms_int20	1	0	0	0	0	00.00:10:26	0
51-11-97-20	a8b70c83c437482eba5fdbcfa7318739	130	ms_int10	1	0	0	0	0	00.00:01:41	0
25-79-36-64	a995975b0c1a4699b3535d01fd33d1fd	130	ms_int10	1	0	0	0	0	00.00:05:53	0
23-26-95-16	ab07bd28910a4ba4979400793673946a	130	ms_int2	1	0	0	0	0	00.00:02:45	0
24-60-03-96	ab3918e1db8c4fa3bab3c91cd97e8ec4	130	ms_int2	1	0	0	0	0	00.00:02:29	0
98-23-44-39	abf9353bdd034bae8b80dc94c21053d8	130	ms_int11	1	0	0	0	0	00.00:03:24	0
53-77-35-02	acf7560cbddb472ca87ddf2256f6acfc	130	ms_int11	1	0	0	0	0	00.00:04:17	0
13-67-00-39	ad08f67c8eda4e4fb30a9734e3b14c43	130	ms_int11	1	0	0	0	0	00.00:02:35	0
15-73-05-70	adfa75ff49c04064ab651f1052cc8ce1	130	ms_int2	1	0	0	0	0	00.00:03:58	0
40-81-05-50	af841d8d89764168b16160939d44cafc	130	ms_int11	1	0	0	0	0	00.00:03:10	0
33-37-34-45	affa2f6697df471d9a23d9d43e4bd92a	130	ms_int2	1	0	0	0	0	00.00:01:47	0
67-06-04-84	b09488eeabf4432183b0c92fc9513205	130	ms_int3	1	0	0	0	0	00.00:01:18	0
97-49-31-07	b1a04e7acef64bfa9bfe3e51e65f33f2	130	ms_int10	1	0	0	0	0	00.00:02:31	0
85-03-20-81	b27887a8d1474689bd07f419745af6ae	130	ms_int11	1	0	0	0	0	00.00:02:46	0
68-77-44-01	b2dfd51d251e4b3da09581ac40992ea1	130	ms_int2	1	0	0	0	0	00.00:00:58	0
03-59-70-61	b3326a395d824f9e8cf45f576a7b3563	130	ms_int3	1	0	0	0	0	00.00:04:03	0
83-47-10-46	b3b27d0cde43434d89550d5ea64ac810	130	ms_int11	1	0	0	0	0	00.00:02:49	0
39-87-96-29	b3b69b42c7294f6ebc40457ce71e5949	130	ms_int2	1	0	0	0	0	00.00:02:56	0
61-39-92-82	b428f86cd5104cec9aa9ab48887edc29	130	ms_int22	1	0	0	0	0	00.00:03:03	0
11-02-75-26	b6e72da1b9394fafad21756b62c2fe4e	130	ms_int8	1	0	0	0	0	00.00:01:45	0
70-43-77-82	b77ab1883f2a44d0b7e02d96ca3b8531	130	ms_int11	1	0	0	0	0	00.00:01:59	0
21-18-71-63	b9bbaa8aea9a40438151a88362a480a8	130	ms_int10	1	0	0	0	0	00.00:04:33	0
05-31-73-27	b9d19237c20b4075a3604b84137f0d08	130	ms_int2	1	0	0	0	0	00.00:01:47	0
15-68-27-69	bb052cb3e40e44348dc50d8f74e4cede	130	ms_int20	1	0	0	0	0	00.00:25:47	0
83-36-45-80	bbb522a8d33043af8527a82b73da0214	130	ms_int3	1	0	0	0	0	00.00:01:29	0
89-42-02-37	bc1cee4659094717bd775c8bda23fdc0	130	ms_int20	1	0	0	0	0	00.00:30:58	2
06-91-79-74	c0046c14f1694b2c91490e2d3ca5a4ed	130	ms_int22	1	0	0	0	0	00.00:02:23	0
08-83-40-51	c22a48edf90343c7a2faca694e0b86a7	130	ms_int21	1	0	0	0	0	00.00:02:32	0
07-67-43-47	c3d8bb67e3bd44ef84f68268eaa9c1a4	130	ms_int11	1	0	0	0	0	00.00:01:32	0
59-20-48-15	c44f2904a9f44b59ad649c32acb1f9db	130	ms_int10	1	0	0	0	0	00.00:05:25	0
64-21-84-08	c58f7293909f4b60ba016fb25919641d	130	ms_int21	1	0	0	0	0	00.00:01:24	0
01-30-75-54	c9943f9dd2954dd587bb3035f7995c50	130	ms_int7	1	0	0	0	0	00.00:02:44	0
54-92-27-68	ca4d5ce03d854285b57212b81586ef5a	130	ms_int21	1	0	0	0	0	00.00:03:30	0
86-51-25-72	caa2feeedd5f4f1c82ddfb77b004b859	130	ms_int21	1	0	0	0	0	00.00:03:01	1
50-65-08-12	cb522d2adc63450699e38bb8868f108b	130	ms_int22	1	0	0	0	0	00.00:01:59	0
60-97-47-08	cf4526e575334522b7f833fa8475670b	130	ms_int7	1	0	0	0	0	00.00:02:20	0
11-54-33-46	cfc59269408943b9bc4b913a51bdf6a7	130	ms_int2	1	0	0	0	0	00.00:00:50	0
41-34-03-90	d03b9469413a4d97a998f8035005beb0	130	ms_int8	1	0	0	0	0	00.00:02:38	8
55-16-16-74	d11f3775eb114c6291d64e02acda39d6	130	ms_int21	1	0	0	0	0	00.00:01:18	1
12-56-45-84	d14f82ef52564cbca004e0b6461aaa59	130	ms_int10	1	0	0	0	0	00.00:03:50	0
71-26-05-98	d3cac8cf211a402394deb79fc70a31a2	130	ms_int2	1	0	0	0	0	00.00:02:09	0
37-86-56-21	d60a39f03b3b426b8118fdbdcf0de564	130	ms_int20	1	0	0	0	0	00.00:03:25	0
10-11-76-27	d69a1c6b0f2c4c0cb7052f16bd9ad2ba	130	ms_int21	1	0	0	0	0	00.00:11:59	0
84-92-98-23	d6ed1da913844ad7853b8ba3cb55e253	130	ms_int11	1	0	0	0	0	00.00:01:59	0
72-21-16-95	d7b802d8c9454faaa9c76281c1a6326a	130	ms_int21	1	0	0	0	0	00.00:02:22	0
83-32-97-77	d87315a550d54d8eb9c0b8f58c1082a7	130	ms_int2	1	0	0	0	0	00.00:01:34	0
97-05-21-09	d88c6ba771a64a1a8f3502a38de9945f	130	ms_int20	1	0	0	0	0	00.00:22:57	0
43-71-63-37	d9d7f3f78da942f599dc66398220a876	130	ms_int20	1	0	0	0	0	00.00:21:49	0
39-47-18-65	d9e42bc7b41c4e3fa29126763504a299	130	ms_int8	1	0	0	0	0	00.00:03:46	0
66-75-81-44	da21511bf58543db9f77853c591d1904	130	ms_int21	1	0	0	0	0	00.00:02:16	0
72-84-18-54	da2c65adb99e4147a465efae1e8c64ed	130	ms_int21	1	0	0	0	0	00.00:05:39	0
29-26-82-30	da77295398924a14a36a33cd7142061b	130	ms_int20	1	0	0	0	0	00.00:15:06	0
69-35-77-38	dc359c3f27e743aba9b28dd61e3461e0	130	ms_int11	1	0	0	0	0	00.00:02:03	0
64-00-56-49	dd02de903e7b439987a5b79f01938ef2	130	ms_int10	1	0	0	0	0	00.00:17:28	3
52-12-21-01	ddc292f18b154d8c8f5dec06e9e2a479	130	ms_int2	1	0	0	0	0	00.00:01:36	0
70-53-80-23	e0b73bd8be1e4ca2840dd0556928852a	130	ms_int10	1	0	0	0	0	00.00:04:03	0
18-80-07-84	e150119723c74599b217e2e524caedeb	130	ms_int3	1	0	0	0	0	00.00:02:24	0
77-04-34-38	e1e25e39229a4bc0a771533c6f44be4b	130	ms_int11	1	0	0	0	0	00.00:02:01	0
49-42-97-99	e2724b13e25c430dbad14f1c1d033b08	130	ms_int8	1	0	0	0	0	00.00:01:35	0
42-69-04-02	e2c8d0accf8149f2a55338b7ff5aad47	130	ms_int21	1	0	0	0	0	00.00:01:43	0
38-35-28-07	e429c1551a9447bfa1bd58b661dc5b58	130	ms_int10	1	0	0	0	0	00.00:06:01	0
83-14-56-96	e4787d86c6384da1a4ff39f379082ad2	130	ms_int2	1	0	0	0	0	00.00:02:04	0
82-22-64-06	e4879efaef4a41d383cd9d815b25a0b5	130	ms_int20	1	0	0	0	0	00.00:40:40	0
34-61-70-10	e55313f3854c4afaa2491ef0d6fe74d4	130	ms_int10	1	0	0	0	0	00.00:01:45	0
04-35-27-39	e5dd11a2066d46efa4082d3f17535da0	130	ms_int21	1	0	0	0	0	00.00:02:17	0
86-12-87-54	e5fb10d90ef9483483298ac0e1b73952	130	ms_int10	1	0	0	0	0	00.00:02:57	0
72-37-37-52	e61da7d0795e4ff4bbf0884f3d08eea0	130	ms_int22	1	0	0	0	0	00.00:04:31	0
88-43-83-64	e661d034dc214e5691339c8b0b688271	130	ms_int10	1	0	0	0	0	00.00:06:14	0
90-78-04-85	e703b476f9f9466c807daf848496c2ef	130	ms_int10	1	0	0	0	0	00.00:03:03	0
41-40-70-17	e74d884eb87b4b32a141095534d06e85	130	ms_int20	1	0	0	0	0	00.00:27:04	1
82-65-14-85	e826809c1d154c04b9ab9196de6c59a5	130	ms_int8	1	0	0	0	0	00.00:02:35	0
39-54-33-54	e8881f4c31ba40bf93a366b236812ca2	130	ms_int22	1	0	0	0	0	00.00:03:02	0
76-37-44-02	e90cb715ed7d439fb37279bb0a796edf	130	ms_int20	1	0	0	0	0	00.00:04:06	0
47-83-19-83	ec975aee8d68408da291c1d7cc94ff22	130	ms_int3	1	0	0	0	0	00.00:03:16	0
14-17-27-48	02fe27b2112645b7aee6084f608fbe39	100	ms_int6	1	0	0	0	0	00.00:03:14	0
86-25-12-23	05dbba329cc44cbf9691cc264736aadd	130	ms_int6	1	0	0	0	0	00.00:02:35	0
02-55-06-73	063eb0babfc14dfd81e32541c4733a88	130	ms_int2	1	0	0	0	0	00.00:02:48	1
64-75-69-24	06f8be23cef141638fac39c9df499a19	130	ms_int6	1	0	0	0	0	00.00:01:59	0
65-01-45-15	0704a3c138c64193a6c9ad7b1f80aa2a	130	ms_int8	1	0	0	0	0	00.00:03:23	0
21-07-16-73	07165665f71b4a56a2b1028589408194	100	ms_int6	1	0	0	0	0	00.00:04:15	0
08-56-46-50	08c65c5b5cbd49ae937cd309fea0553d	130	ms_int6	1	0	0	0	0	00.00:03:36	0
01-87-49-40	0baa93c31efa4fe085747b6bc4931e8c	100	ms_int20	1	0	0	0	0	00.00:06:04	0
68-07-66-82	0bc176e926dc47639474bfe4fda4d1f7	100	ms_int6	1	0	0	0	0	00.00:06:22	0
11-11-78-09	0daad96831854816b1227403c6e2276b	130	ms_int6	1	0	0	0	0	00.00:02:39	0
63-47-35-04	177529ca26514573afc468bf6113a57b	100	ms_int6	1	0	0	0	0	00.00:02:32	1
83-67-35-29	179489af2d6b4b6dab80087663b7fad8	130	ms_int8	1	0	0	0	0	00.00:01:41	1
40-85-51-03	19dc0afb43f64f0785fbe0869fb33512	100	ms_int2	1	0	0	0	0	00.00:02:39	0
66-78-62-22	1a52f3ec726d4fae86bcfbac21ae21d6	130	ms_int4	1	0	0	0	0	00.00:02:39	0
56-98-21-52	1cb64e817076495c9420de2fbea7705e	130	ms_int8	1	0	0	0	0	00.00:02:53	1
50-04-81-63	1cb918f07d4c42fb8a0537b0dc38e09d	130	ms_int8	1	0	0	0	0	00.00:03:45	0
94-37-61-75	1d2ef97267fd42a088a840afa388dab8	130	ms_int6	1	0	0	0	0	00.00:03:31	0
26-74-85-44	1f9aed48555a431ca462110ee0e32274	130	ms_int6	1	0	0	0	0	00.00:03:31	0
71-68-27-95	1ff748a6a48a462e8ffd17dacbfb4f17	100	ms_int6	1	0	0	0	0	00.00:02:22	2
81-14-27-69	2b51e315c6a94c21aac31a381b78e1e2	130	ms_int4	1	0	0	0	0	00.00:03:31	0
33-24-47-00	2b7a786af3b84d8b8c48d04486d0bab7	130	ms_int6	1	0	0	0	0	00.00:02:05	0
90-99-79-42	2c0e2a6aaa8248f5a368d2234bf4d068	130	ms_int2	1	0	0	0	0	00.00:07:29	0
88-09-54-18	2d27b10eaa2a47c7a3a5adf21fed5b9e	130	ms_int4	1	0	0	0	0	00.00:02:37	0
39-92-71-55	2d63e46d42294223b129247131cff5a0	130	ms_int8	1	0	0	0	0	00.00:30:30	0
02-96-57-77	30adae386b9d472b9d41449a818985b5	130	ms_int8	1	0	0	0	0	00.00:03:29	0
25-97-46-23	33cb896703ec477298513034cdb2d701	130	ms_int4	1	0	0	0	0	00.00:01:38	0
43-06-15-24	33e546bbcda04a32808defee913fcfec	130	ms_int2	1	0	0	0	0	00.00:01:16	0
78-26-82-10	377d11d0a056432381f6bf5d8507d9f1	100	ms_int11	1	0	0	0	0	00.00:03:43	0
26-75-79-80	381e1e178b404848b0c17069d5dde70e	130	ms_int4	1	0	0	0	0	00.00:03:08	0
67-81-65-27	39141c6ebdeb47e0a96de6bdbd936e87	100	ms_int6	1	0	0	0	0	00.00:03:15	1
05-94-37-92	3c831c55b50c46daae06f2cfc83ed519	130	ms_int2	1	0	0	0	0	00.00:01:44	0
46-33-56-27	3c8794486d774d48972325feddb0717c	130	ms_int2	1	0	0	0	0	00.00:02:18	0
54-81-27-28	3f755f3281ba4169a061d3ec6396e7df	130	ms_int2	1	0	0	0	0	00.00:01:51	0
36-58-15-06	43bf9600f8254ae6bd6101af38900422	130	ms_int6	1	0	0	0	0	00.00:03:19	0
30-02-03-39	43d67968241b4db2a2cd33da22fbdfa5	130	ms_int4	1	0	0	0	0	00.00:02:46	0
76-44-84-20	44a65199828a4e43bff6d45c0ba0ab38	130	ms_int4	1	0	0	0	0	00.00:01:07	0
58-64-75-22	4567155373704cad88aa31c563e68e44	130	ms_int6	1	0	0	0	0	00.00:01:57	0
21-25-17-24	4b32c9bd64bf4f5a9eba49f77572322a	130	ms_int6	1	0	0	0	0	00.00:03:30	0
36-65-17-36	4bc53dd08c0846ecb7ddc34113a28f6e	130	ms_int4	1	0	0	0	0	00.00:01:41	0
37-65-74-98	4df4b16f748941f5bf2fea3bd2b96128	130	ms_int6	1	0	0	0	0	00.00:03:55	0
99-40-43-14	50f00911a02a41ffb0c832d5533cf349	130	ms_int6	1	0	0	0	0	00.00:02:17	0
17-37-23-17	51751d56433a43c2ae9217e7887c5722	130	ms_int2	1	0	0	0	0	00.00:03:32	0
23-30-37-55	524ecd357c6a4cedaa7800983814448a	130	ms_int8	1	0	0	0	0	00.00:04:49	0
84-16-99-28	5252f679c64e4e7f8cafaaf87f76a817	130	ms_int4	1	0	0	0	0	00.00:03:27	0
82-45-93-59	558bb5ef74f549a494236d6454ff6105	130	ms_int6	1	0	0	0	0	00.00:02:09	0
58-56-93-78	56096594d57a480883c6c97f5e8d83b5	130	ms_int8	1	0	0	0	0	00.00:27:34	0
43-68-82-59	57357592a08a440e87cfa7685df57c65	130	ms_int8	1	0	0	0	0	00.00:01:25	0
70-81-17-53	587e9f4780d5441cafae477cde3dd014	130	ms_int8	1	0	0	0	0	00.00:02:42	0
12-27-94-93	5cfde1617c544774b23e194b120f6182	130	ms_int4	1	0	0	0	0	00.00:02:20	0
45-08-35-06	5efe80fdb4d243c58c744ac7db0dd192	130	ms_int6	1	0	0	0	0	00.00:03:08	0
24-68-58-17	5fcc78e76eed4fd3bae840749e601330	130	ms_int8	1	0	0	0	0	00.00:02:42	0
57-78-04-80	603c121d991040c697099461dc47c1e5	130	ms_int8	1	0	0	0	0	00.00:02:31	0
03-66-33-86	61a5e518ad33412e8c1bc311d5b2f0c4	100	ms_int10	1	0	0	0	0	00.00:01:31	0
21-57-25-23	62226be490b542158d8d7e92d1fa4c94	130	ms_int4	1	0	0	0	0	00.00:02:15	0
18-38-25-99	630290b8466b4941959f120c448abba9	130	ms_int4	1	0	0	0	0	00.00:03:47	0
58-80-28-45	660eec8daf6442968d32437e7c06dff1	130	ms_int6	1	0	0	0	0	00.00:03:32	0
79-58-20-32	6899832d84b645c694ec7210f48034f2	130	ms_int6	1	0	0	0	0	00.00:01:23	0
94-23-41-97	6abf864a6f9a4ed1987618fef1e703fc	130	ms_int4	1	0	0	0	0	00.00:04:33	0
49-85-89-09	6bfe6bc0b0b54e538cfe7522aef03f67	130	ms_int6	1	0	0	0	0	00.00:02:23	0
37-22-76-76	701cc8817d6e4b9d86523fcb20a71527	130	ms_int6	1	0	0	0	0	00.00:01:23	0
10-62-69-48	704fe034a66d49d3b676ed59a73466d8	130	ms_int6	1	0	0	0	0	00.00:03:02	0
77-04-41-03	729cbc325c04490b875fddfbea0d371f	130	ms_int8	1	0	0	0	0	00.00:02:33	0
49-95-95-88	736787146c1e41f38a7ec0648d668b36	130	ms_int4	1	0	0	0	0	00.00:01:27	0
74-44-61-07	7789c48ac00c44f78b63f16a2669624d	100	ms_int6	1	0	0	0	0	00.00:04:06	0
09-15-37-82	77cde313834848008080619b898498c2	130	ms_int8	1	0	0	0	0	00.00:03:58	0
11-12-49-77	803de720cfa64356b150c99173b6fc63	130	ms_int4	1	0	0	0	0	00.00:03:13	0
75-87-80-23	82af6dbbdf5a4e1ebf6d09a7c3ef5bcf	130	ms_int6	1	0	0	0	0	00.00:01:27	0
68-48-72-77	8490e4f681c446cfa9c1c35139ce1004	130	ms_int8	1	0	0	0	0	00.00:01:23	0
68-96-70-61	8649d812237741c99361eb423502fac8	130	ms_int8	1	0	0	0	0	00.00:05:43	1
96-81-39-09	87d8fd557e894f29b704335e9557d121	130	ms_int2	1	0	0	0	0	00.00:01:44	0
70-70-63-26	8c4897989b9144cfabe5e30d82cc229a	130	ms_int4	1	0	0	0	0	00.00:02:52	0
53-58-46-55	8df7ff1ed9b94d4dbd922cd8147f99a6	130	ms_int4	1	0	0	0	0	00.00:02:37	0
99-92-22-12	908d70bbdfc34bb19d6320abe726ef53	130	ms_int6	1	0	0	0	0	00.00:03:14	0
75-35-16-36	9266de2f235b44689738632995ad4157	130	ms_int4	1	0	0	0	0	00.00:04:48	0
92-14-74-50	949b8298445b4023990f8e3d2eee86c6	130	ms_int4	1	0	0	0	0	00.00:01:52	0
52-08-83-08	94b6a3bee78c4f0bb32efabb3a97f4db	130	ms_int6	1	0	0	0	0	00.00:02:40	0
88-28-60-96	955dd2755a4c4eec968bb22b368d111e	130	ms_int4	1	0	0	0	0	00.00:04:25	0
78-84-30-55	95a817a866a04e6c8c01baa4e1fd574f	100	ms_int11	1	0	0	0	0	00.00:07:39	0
01-58-60-68	9771a81434554dd4b4c995e87f57eb1c	130	ms_int6	1	0	0	0	0	00.00:03:32	0
76-08-00-99	9a2c270c3e9e472ba22cf60128d9899b	130	ms_int6	1	0	0	0	0	00.00:03:38	0
96-58-84-34	9b26ad0a685045c1b02b6a1944c9872a	130	ms_int8	1	0	0	0	0	00.00:02:06	0
84-08-63-38	9caea70ba0ce41acbc2212cbe94e0a0c	130	ms_int4	1	0	0	0	0	00.00:02:50	0
40-75-58-79	9cd780e958bf4cf8bfced93e882973ef	130	ms_int8	1	0	0	0	0	00.00:02:04	0
07-52-39-84	a55ca0e05ddc4eb592a639051e91f067	130	ms_int6	1	0	0	0	0	00.00:02:40	0
70-45-85-52	a69e6a0c73dc415ba85c8a00569abbf3	130	ms_int4	1	0	0	0	0	00.00:02:54	0
46-22-43-00	a9666696cafc4cfaa99d8c26b6475249	100	ms_int6	1	0	0	0	0	00.00:03:14	0
13-34-19-87	a98e1e9a9ead4e589664ecd86955717c	130	ms_int6	1	0	0	0	0	00.00:03:45	0
41-20-15-46	aa22f14516f04b6d9e792b28504ebc6e	130	ms_int6	1	0	0	0	0	00.00:02:53	0
73-97-35-89	ab9c9f5fc59d4a669d7151e0b101bc82	130	ms_int8	1	0	0	0	0	00.00:03:42	0
30-95-97-39	ad5273ccf1684b6c85a9a2b807bb7529	130	ms_int4	1	0	0	0	0	00.00:01:42	0
73-73-06-47	ada9bc4e6f084e509cb3a182609d00e5	130	ms_int8	1	0	0	0	0	00.00:01:34	0
82-07-67-62	b263bf6588e543f2a015e00c70fe68bb	130	ms_int8	1	0	0	0	0	00.00:02:15	0
42-91-04-35	b3dbb771a62d4140a3520fa3cbdfa483	130	ms_int8	1	0	0	0	0	00.00:02:46	0
37-25-20-07	b5e44b7160b341e7990e620ef5c9b531	130	ms_int6	1	0	0	0	0	00.00:02:15	0
62-70-64-41	b8e6b21d393e401c9ae205142260ea5c	100	ms_int2	1	0	0	0	0	00.00:05:10	0
72-27-36-40	ba9a83e6b6764616a43dd4a65533137c	130	ms_int6	1	0	0	0	0	00.00:01:55	0
90-46-67-00	bb43287fd96a45b78bf56d33bec47c0a	100	ms_int6	1	0	0	0	0	00.00:06:14	0
28-58-74-27	bc07fb5f157d40149d2659446e21f4cb	130	ms_int8	1	0	0	0	0	00.00:03:55	0
51-12-04-22	bc1009ab9e2a45a1915efe30b50c7122	130	ms_int6	1	0	0	0	0	00.00:01:58	0
55-11-21-37	be1d3ab1160c4a578e0234645197244d	130	ms_int4	1	0	0	0	0	00.00:02:16	0
35-14-53-16	c12849f3d23d43d1aed678c60ce478d4	130	ms_int8	1	0	0	0	0	00.00:02:43	0
10-83-01-30	c3af7be3206b40ee81b0b1f35c8881ad	100	ms_int6	1	0	0	0	0	00.00:03:35	1
20-65-77-53	c3f47db682e849ff880116fed4906065	130	ms_int4	1	0	0	0	0	00.00:04:25	0
99-02-38-57	c419002ce03249199c24a208026cf849	100	ms_int6	1	0	0	0	0	00.00:05:43	0
19-24-97-69	c42610d327b64b9ebb845b155e3c5def	130	ms_int4	1	0	0	0	0	00.00:04:05	0
08-78-60-83	c514d7702cef493390a394f0c959d395	130	ms_int4	1	0	0	0	0	00.00:03:59	0
42-01-39-90	c9498aaaa4d842ddbea05343a75ef998	130	ms_int6	1	0	0	0	0	00.00:03:32	0
01-33-40-62	cc39ed2e8903410893afb9f70dc95655	130	ms_int8	1	0	0	0	0	00.00:02:28	0
70-12-11-19	cc4137d11a8d49f3b6c8bb636c3b2b98	130	ms_int8	1	0	0	0	0	00.00:01:56	0
67-04-43-62	cd9486b5c9e94b558dcf60f64fd51bee	130	ms_int6	1	0	0	0	0	00.00:02:33	0
69-75-97-47	cdabfc827e83447eacb11bffa006e483	130	ms_int6	1	0	0	0	0	00.00:03:24	0
44-02-75-62	ce465a0a26be4d71af0d2eb53bb0a6b5	130	ms_int8	1	0	0	0	0	00.00:02:07	0
